order_id,customer_id,order_number,order_dow,order_hour_of_day,days_since_prior_order,first_order_flag,basket_size,unique_aisles,unique_departments,reordered_items,new_to_customer_items,reorder_share,new_to_customer_share,avg_add_to_cart_order,max_add_to_cart_order
49933,71040,7,6,18,8.0,0,3,3,2,2,1,0.6666666666666666,0.3333333333333333,2.0,3
49934,3530,23,2,16,6.0,0,4,4,3,3,1,0.75,0.25,2.5,4
49935,34449,2,0,0,7.0,0,18,13,6,2,16,0.1111111111111111,0.8888888888888888,9.5,18
49936,123729,4,6,11,20.0,0,4,4,2,4,0,1.0,0.0,2.5,4
49937,150680,19,0,15,11.0,0,13,10,4,13,0,1.0,0.0,7.0,13
49938,123781,18,5,18,6.0,0,7,5,4,6,1,0.8571428571428571,0.14285714285714285,4.0,7
49939,121327,62,0,21,5.0,0,15,6,4,15,0,1.0,0.0,8.0,15
49940,188426,3,2,17,1.0,0,4,3,3,1,3,0.25,0.75,2.5,4
49941,95838,3,0,10,11.0,0,6,3,2,4,2,0.6666666666666666,0.3333333333333333,3.5,6
49942,108181,13,5,17,6.0,0,2,2,2,1,1,0.5,0.5,1.5,2
49943,17569,21,4,14,2.0,0,2,2,2,2,0,1.0,0.0,1.5,2
49944,115556,4,0,9,30.0,0,4,4,4,3,1,0.75,0.25,2.5,4
49945,150755,45,5,9,7.0,0,8,4,4,8,0,1.0,0.0,4.5,8
49946,66487,2,0,13,16.0,0,20,12,6,1,19,0.05,0.95,10.5,20
49947,29287,4,3,20,5.0,0,3,3,3,3,0,1.0,0.0,2.0,3
49948,189344,12,0,16,3.0,0,7,5,3,7,0,1.0,0.0,4.0,7
49949,39182,18,3,11,16.0,0,17,5,4,11,6,0.6470588235294118,0.35294117647058826,9.0,17
49950,50849,3,1,18,9.0,0,18,12,7,7,11,0.3888888888888889,0.6111111111111112,9.5,18
49951,16761,23,1,9,5.0,0,1,1,1,1,0,1.0,0.0,1.0,1
49952,115622,24,3,21,6.0,0,15,8,7,6,9,0.4,0.6,8.0,15
49953,170787,50,2,12,8.0,0,6,5,4,6,0,1.0,0.0,3.5,6
49954,616,11,4,9,6.0,0,14,11,4,5,9,0.35714285714285715,0.6428571428571429,7.5,14
49955,85700,62,0,9,7.0,0,3,2,1,3,0,1.0,0.0,2.0,3
49956,45916,16,0,7,5.0,0,9,6,4,7,2,0.7777777777777778,0.2222222222222222,5.0,9
49957,202351,6,1,8,29.0,0,17,13,9,10,7,0.5882352941176471,0.4117647058823529,9.0,17
49958,169654,26,0,8,4.0,0,16,7,5,8,8,0.5,0.5,8.5,16
49960,96965,10,4,8,4.0,0,10,9,6,6,4,0.6,0.4,5.5,10
49961,97492,52,6,21,8.0,0,6,4,3,6,0,1.0,0.0,3.5,6
49962,76851,12,5,13,7.0,0,7,5,3,0,7,0.0,1.0,4.0,7
49963,11421,1,5,9,,1,10,8,7,0,10,0.0,1.0,5.5,10
49964,38745,3,6,17,13.0,0,15,14,9,5,10,0.3333333333333333,0.6666666666666666,8.0,15
49965,24282,18,1,8,7.0,0,7,5,3,3,4,0.42857142857142855,0.5714285714285714,4.0,7
49967,190905,10,6,13,1.0,0,12,8,4,7,5,0.5833333333333334,0.4166666666666667,6.5,12
49968,88287,8,2,11,23.0,0,10,10,8,5,5,0.5,0.5,5.5,10
49969,43281,47,0,18,6.0,0,4,2,1,4,0,1.0,0.0,2.5,4
49970,137649,14,2,10,7.0,0,9,7,5,6,3,0.6666666666666666,0.3333333333333333,5.0,9
49971,23610,45,2,16,10.0,0,21,16,9,14,7,0.6666666666666666,0.3333333333333333,11.0,21
49972,81033,21,0,15,7.0,0,9,7,4,9,0,1.0,0.0,5.0,9
49973,37032,30,5,15,4.0,0,8,3,3,4,4,0.5,0.5,4.5,8
49974,48764,21,3,13,4.0,0,3,3,2,3,0,1.0,0.0,2.0,3
49975,127332,9,5,13,6.0,0,3,2,2,3,0,1.0,0.0,2.0,3
49976,181499,13,6,12,11.0,0,10,10,7,7,3,0.7,0.3,5.5,10
49977,147079,5,4,11,7.0,0,12,9,7,10,2,0.8333333333333334,0.16666666666666666,6.5,12
49978,76075,7,0,15,28.0,0,8,8,5,6,2,0.75,0.25,4.5,8
49979,195764,2,3,16,29.0,0,2,2,2,0,2,0.0,1.0,1.5,2
49980,15191,11,3,12,1.0,0,1,1,1,0,1,0.0,1.0,1.0,1
49981,200847,1,1,10,,1,6,5,5,0,6,0.0,1.0,3.5,6
49982,104822,5,6,8,7.0,0,16,10,6,10,6,0.625,0.375,8.5,16
49983,154993,2,3,10,10.0,0,13,6,5,0,13,0.0,1.0,7.0,13
49984,160119,14,5,11,7.0,0,2,2,1,2,0,1.0,0.0,1.5,2
49985,56251,6,1,9,5.0,0,11,9,7,9,2,0.8181818181818182,0.18181818181818182,6.0,11
49986,50583,15,3,15,3.0,0,9,7,4,9,0,1.0,0.0,5.0,9
49987,187694,37,3,1,10.0,0,10,5,4,2,8,0.2,0.8,5.5,10
49988,195585,13,0,13,14.0,0,17,13,7,12,5,0.7058823529411765,0.29411764705882354,9.0,17
49989,115797,33,0,12,7.0,0,31,15,7,24,7,0.7741935483870968,0.22580645161290322,16.0,31
49992,164753,1,4,16,,1,3,3,2,0,3,0.0,1.0,2.0,3
49993,156176,2,3,15,22.0,0,10,7,5,2,8,0.2,0.8,5.5,10
49996,142644,23,0,12,4.0,0,9,6,3,3,6,0.3333333333333333,0.6666666666666666,5.0,9
49997,72038,17,0,15,6.0,0,1,1,1,1,0,1.0,0.0,1.0,1
49998,133013,58,1,19,5.0,0,7,6,5,7,0,1.0,0.0,4.0,7
49999,70014,71,3,19,5.0,0,13,10,6,8,5,0.6153846153846154,0.38461538461538464,7.0,13
50000,130746,3,4,9,2.0,0,4,4,4,1,3,0.25,0.75,2.5,4
50001,73817,2,4,17,21.0,0,1,1,1,1,0,1.0,0.0,1.0,1
50002,38391,3,2,20,10.0,0,12,6,4,6,6,0.5,0.5,6.5,12
50003,104335,6,1,10,7.0,0,22,16,10,17,5,0.7727272727272727,0.22727272727272727,11.5,22
50004,153675,3,6,14,3.0,0,2,2,1,2,0,1.0,0.0,1.5,2
50005,6993,28,2,6,7.0,0,4,3,2,4,0,1.0,0.0,2.5,4
50006,148365,28,6,12,0.0,0,2,2,2,2,0,1.0,0.0,1.5,2
50007,139379,42,1,11,4.0,0,20,17,10,19,1,0.95,0.05,10.5,20
50008,117310,13,5,19,3.0,0,6,5,5,5,1,0.8333333333333334,0.16666666666666666,3.5,6
50010,118611,27,0,10,7.0,0,21,13,7,21,0,1.0,0.0,11.0,21
50011,73145,17,2,11,4.0,0,14,11,6,10,4,0.7142857142857143,0.2857142857142857,7.5,14
50012,178405,1,1,17,,1,10,7,4,0,10,0.0,1.0,5.5,10
50013,198217,35,5,22,2.0,0,10,6,5,8,2,0.8,0.2,5.5,10
50015,174933,5,1,19,8.0,0,2,2,1,2,0,1.0,0.0,1.5,2
50016,158943,15,6,7,8.0,0,3,3,2,3,0,1.0,0.0,2.0,3
50017,163494,11,5,16,4.0,0,12,7,4,8,4,0.6666666666666666,0.3333333333333333,6.5,12
50019,69439,2,6,6,6.0,0,15,10,6,1,14,0.06666666666666667,0.9333333333333333,8.0,15
50020,76265,6,6,16,7.0,0,29,19,9,3,26,0.10344827586206896,0.896551724137931,15.0,29
50021,36319,11,0,15,25.0,0,12,11,7,9,3,0.75,0.25,6.5,12
50022,86512,3,4,8,1.0,0,4,2,2,1,3,0.25,0.75,2.5,4
50023,39648,28,0,21,18.0,0,34,17,10,34,0,1.0,0.0,17.5,34
50024,111756,57,6,14,6.0,0,7,5,5,5,2,0.7142857142857143,0.2857142857142857,4.0,7
50025,68254,10,2,16,4.0,0,5,5,3,3,2,0.6,0.4,3.0,5
50027,185353,26,6,11,11.0,0,19,12,5,11,8,0.5789473684210527,0.42105263157894735,10.0,19
50028,88193,5,2,8,6.0,0,5,5,3,4,1,0.8,0.2,3.0,5
50029,183176,8,0,14,8.0,0,5,5,2,4,1,0.8,0.2,3.0,5
50030,28459,6,5,18,14.0,0,28,26,13,11,17,0.39285714285714285,0.6071428571428571,14.5,28
50031,17588,31,2,23,5.0,0,5,5,5,4,1,0.8,0.2,3.0,5
50032,27332,5,0,16,5.0,0,29,14,8,11,18,0.3793103448275862,0.6206896551724138,15.0,29
50033,53924,21,3,11,3.0,0,10,6,6,3,7,0.3,0.7,5.5,10
50034,84288,1,1,12,,1,15,10,4,0,15,0.0,1.0,8.0,15
50035,92564,1,5,14,,1,13,10,6,0,13,0.0,1.0,7.0,13
50036,17287,29,0,18,4.0,0,14,10,8,14,0,1.0,0.0,7.5,14
50037,116564,60,1,12,3.0,0,11,6,5,8,3,0.7272727272727273,0.2727272727272727,6.0,11
50038,176060,19,5,19,3.0,0,4,3,3,2,2,0.5,0.5,2.5,4
50039,137986,30,5,9,8.0,0,7,6,3,3,4,0.42857142857142855,0.5714285714285714,4.0,7
50040,71379,7,5,13,7.0,0,11,9,6,10,1,0.9090909090909091,0.09090909090909091,6.0,11
50041,189898,8,2,14,3.0,0,15,11,5,12,3,0.8,0.2,8.0,15
50042,62454,1,2,13,,1,26,17,10,0,26,0.0,1.0,13.5,26
50043,158162,7,0,18,27.0,0,6,6,5,5,1,0.8333333333333334,0.16666666666666666,3.5,6
50044,63269,6,5,18,21.0,0,11,9,5,9,2,0.8181818181818182,0.18181818181818182,6.0,11
50045,64014,3,6,13,4.0,0,26,18,10,17,9,0.6538461538461539,0.34615384615384615,13.5,26
50046,186627,6,0,15,13.0,0,3,3,3,3,0,1.0,0.0,2.0,3
50047,68317,59,2,8,6.0,0,4,4,3,4,0,1.0,0.0,2.5,4
50048,118287,10,4,9,8.0,0,3,3,2,2,1,0.6666666666666666,0.3333333333333333,2.0,3
50049,50091,7,1,14,3.0,0,1,1,1,1,0,1.0,0.0,1.0,1
50051,147222,9,4,15,4.0,0,1,1,1,0,1,0.0,1.0,1.0,1
50052,39853,6,1,13,5.0,0,15,9,6,10,5,0.6666666666666666,0.3333333333333333,8.0,15
50053,123683,4,6,9,30.0,0,10,9,8,2,8,0.2,0.8,5.5,10
50054,66478,9,0,14,2.0,0,8,5,4,3,5,0.375,0.625,4.5,8
50055,160195,5,5,16,30.0,0,1,1,1,0,1,0.0,1.0,1.0,1
50056,26205,1,1,20,,1,1,1,1,0,1,0.0,1.0,1.0,1
50057,95399,11,2,13,0.0,0,8,2,2,6,2,0.75,0.25,4.5,8
50058,97144,6,3,17,10.0,0,13,11,5,1,12,0.07692307692307693,0.9230769230769231,7.0,13
50059,198888,37,0,14,10.0,0,41,24,12,36,5,0.8780487804878049,0.12195121951219512,21.0,41
50060,92058,10,3,10,7.0,0,12,8,5,7,5,0.5833333333333334,0.4166666666666667,6.5,12
50061,167139,20,1,14,3.0,0,5,4,4,5,0,1.0,0.0,3.0,5
50062,60630,11,6,16,30.0,0,28,21,10,14,14,0.5,0.5,14.5,28
50063,32516,2,6,20,0.0,0,4,4,3,4,0,1.0,0.0,2.5,4
50065,18953,1,0,20,,1,22,11,6,0,22,0.0,1.0,11.5,22
50066,21522,24,1,22,0.0,0,2,2,1,1,1,0.5,0.5,1.5,2
50067,97592,1,5,9,,1,15,10,7,0,15,0.0,1.0,8.0,15
50068,84837,30,0,16,0.0,0,26,18,7,15,11,0.5769230769230769,0.4230769230769231,13.5,26
50069,81878,2,2,17,30.0,0,3,3,2,1,2,0.3333333333333333,0.6666666666666666,2.0,3
50070,130475,62,2,12,1.0,0,4,3,2,4,0,1.0,0.0,2.5,4
50071,147153,22,3,12,8.0,0,6,6,3,5,1,0.8333333333333334,0.16666666666666666,3.5,6
50072,4884,11,3,19,15.0,0,16,14,9,14,2,0.875,0.125,8.5,16
50073,118851,5,1,10,21.0,0,5,5,3,1,4,0.2,0.8,3.0,5
50074,26482,2,4,13,3.0,0,13,10,6,3,10,0.23076923076923078,0.7692307692307693,7.0,13
50075,31669,26,2,18,23.0,0,3,3,2,3,0,1.0,0.0,2.0,3
50076,162008,2,2,20,0.0,0,13,7,5,0,13,0.0,1.0,7.0,13
50077,167155,47,0,9,10.0,0,7,5,3,6,1,0.8571428571428571,0.14285714285714285,4.0,7
50078,121606,2,0,20,30.0,0,13,7,3,3,10,0.23076923076923078,0.7692307692307693,7.0,13
50079,105910,21,6,9,17.0,0,7,5,3,6,1,0.8571428571428571,0.14285714285714285,4.0,7
50080,100182,7,0,14,3.0,0,2,2,2,1,1,0.5,0.5,1.5,2
50081,30102,11,4,10,5.0,0,1,1,1,0,1,0.0,1.0,1.0,1
50082,30044,1,6,7,,1,7,4,3,0,7,0.0,1.0,4.0,7
50083,86839,17,6,21,6.0,0,18,10,6,13,5,0.7222222222222222,0.2777777777777778,9.5,18
50084,199621,4,0,15,28.0,0,9,5,4,6,3,0.6666666666666666,0.3333333333333333,5.0,9
50085,162869,20,6,11,6.0,0,13,6,4,11,2,0.8461538461538461,0.15384615384615385,7.0,13
50086,181247,1,2,11,,1,14,10,7,0,14,0.0,1.0,7.5,14
50087,132152,53,1,9,4.0,0,5,4,3,5,0,1.0,0.0,3.0,5
50088,152585,2,0,14,14.0,0,6,4,2,4,2,0.6666666666666666,0.3333333333333333,3.5,6
50089,205283,1,2,10,,1,6,5,3,0,6,0.0,1.0,3.5,6
50090,39263,1,4,18,,1,9,8,6,0,9,0.0,1.0,5.0,9
50091,13187,21,4,14,15.0,0,18,11,6,14,4,0.7777777777777778,0.2222222222222222,9.5,18
50092,57061,3,6,11,6.0,0,18,13,7,2,16,0.1111111111111111,0.8888888888888888,9.5,18
50093,171046,37,5,7,4.0,0,17,10,5,7,10,0.4117647058823529,0.5882352941176471,9.0,17
50094,196903,1,0,15,,1,6,6,5,0,6,0.0,1.0,3.5,6
50095,182658,6,3,15,14.0,0,10,9,7,9,1,0.9,0.1,5.5,10
50096,97256,3,5,13,21.0,0,18,15,10,13,5,0.7222222222222222,0.2777777777777778,9.5,18
50097,100265,4,0,16,2.0,0,2,2,2,0,2,0.0,1.0,1.5,2
50098,137829,35,0,17,7.0,0,6,6,4,6,0,1.0,0.0,3.5,6
50099,177745,3,4,19,30.0,0,6,5,5,0,6,0.0,1.0,3.5,6
50100,53516,5,0,13,5.0,0,14,10,8,12,2,0.8571428571428571,0.14285714285714285,7.5,14
50101,8270,35,1,20,1.0,0,1,1,1,0,1,0.0,1.0,1.0,1
50102,8652,2,3,10,28.0,0,6,5,5,2,4,0.3333333333333333,0.6666666666666666,3.5,6
50103,201593,73,4,6,3.0,0,2,2,1,2,0,1.0,0.0,1.5,2
50104,197191,26,2,9,9.0,0,15,10,7,5,10,0.3333333333333333,0.6666666666666666,8.0,15
50105,53115,4,3,16,4.0,0,3,3,2,3,0,1.0,0.0,2.0,3
50106,161730,7,0,21,4.0,0,9,7,5,0,9,0.0,1.0,5.0,9
50107,119154,7,1,6,19.0,0,3,3,3,1,2,0.3333333333333333,0.6666666666666666,2.0,3
50108,7221,13,0,13,6.0,0,9,6,5,8,1,0.8888888888888888,0.1111111111111111,5.0,9
50109,188147,2,1,8,6.0,0,8,6,3,2,6,0.25,0.75,4.5,8
50110,138073,14,2,11,5.0,0,25,11,5,14,11,0.56,0.44,13.0,25
50111,94543,4,2,16,30.0,0,4,4,3,2,2,0.5,0.5,2.5,4
50112,59910,13,6,20,16.0,0,3,3,3,3,0,1.0,0.0,2.0,3
50113,190742,3,2,13,14.0,0,15,10,3,14,1,0.9333333333333333,0.06666666666666667,8.0,15
50114,174255,1,1,20,,1,10,10,5,0,10,0.0,1.0,5.5,10
50115,29874,37,1,8,10.0,0,13,12,8,13,0,1.0,0.0,7.0,13
50117,107003,2,3,18,21.0,0,11,11,6,3,8,0.2727272727272727,0.7272727272727273,6.0,11
50119,85670,13,6,19,30.0,0,13,10,8,4,9,0.3076923076923077,0.6923076923076923,7.0,13
50120,111304,2,0,16,7.0,0,6,5,4,1,5,0.16666666666666666,0.8333333333333334,3.5,6
50121,127767,14,3,11,9.0,0,17,10,7,11,6,0.6470588235294118,0.35294117647058826,9.0,17
50122,149133,11,2,11,30.0,0,13,13,9,8,5,0.6153846153846154,0.38461538461538464,7.0,13
50123,121687,9,0,17,3.0,0,17,15,9,7,10,0.4117647058823529,0.5882352941176471,9.0,17
50124,78176,6,0,16,5.0,0,4,4,3,4,0,1.0,0.0,2.5,4
50125,173754,4,3,15,2.0,0,3,3,2,0,3,0.0,1.0,2.0,3
50126,56079,14,5,15,5.0,0,11,11,8,9,2,0.8181818181818182,0.18181818181818182,6.0,11
50127,21652,36,2,18,8.0,0,14,8,5,14,0,1.0,0.0,7.5,14
50128,95800,7,4,23,12.0,0,7,7,6,4,3,0.5714285714285714,0.42857142857142855,4.0,7
50129,120280,23,3,22,14.0,0,17,11,6,13,4,0.7647058823529411,0.23529411764705882,9.0,17
50130,9070,58,2,10,7.0,0,5,4,4,3,2,0.6,0.4,3.0,5
50131,117248,2,6,13,12.0,0,7,7,4,4,3,0.5714285714285714,0.42857142857142855,4.0,7
50132,177509,1,6,8,,1,10,9,7,0,10,0.0,1.0,5.5,10
50133,110211,1,4,9,,1,4,3,3,0,4,0.0,1.0,2.5,4
50134,104298,26,3,10,6.0,0,5,5,4,5,0,1.0,0.0,3.0,5
50135,119392,37,0,14,8.0,0,14,9,7,11,3,0.7857142857142857,0.21428571428571427,7.5,14
50136,120324,55,5,13,2.0,0,8,7,6,5,3,0.625,0.375,4.5,8
50137,186874,10,1,19,5.0,0,10,8,5,5,5,0.5,0.5,5.5,10
50138,131725,65,4,17,0.0,0,6,4,2,2,4,0.3333333333333333,0.6666666666666666,3.5,6
50139,132,20,5,8,3.0,0,3,3,3,3,0,1.0,0.0,2.0,3
50140,57210,13,4,21,4.0,0,14,9,5,8,6,0.5714285714285714,0.42857142857142855,7.5,14
50142,46515,10,1,22,7.0,0,18,15,8,7,11,0.3888888888888889,0.6111111111111112,9.5,18
50144,54872,6,0,21,8.0,0,5,3,2,1,4,0.2,0.8,3.0,5
50145,133708,18,6,23,14.0,0,25,13,9,19,6,0.76,0.24,13.0,25
50146,57176,3,0,11,30.0,0,17,13,8,4,13,0.23529411764705882,0.7647058823529411,9.0,17
50147,192709,19,3,17,18.0,0,21,16,11,12,9,0.5714285714285714,0.42857142857142855,11.0,21
50148,109904,52,4,10,2.0,0,9,8,5,8,1,0.8888888888888888,0.1111111111111111,5.0,9
50149,157167,4,6,20,11.0,0,3,2,2,3,0,1.0,0.0,2.0,3
50150,81663,88,6,14,1.0,0,6,6,5,3,3,0.5,0.5,3.5,6
50151,35233,15,1,17,9.0,0,10,6,4,6,4,0.6,0.4,5.5,10
50152,103828,18,3,22,11.0,0,21,18,12,16,5,0.7619047619047619,0.23809523809523808,11.0,21
50153,24995,5,0,11,4.0,0,16,14,11,5,11,0.3125,0.6875,8.5,16
50154,14910,28,1,9,0.0,0,2,1,1,2,0,1.0,0.0,1.5,2
50155,22817,11,2,7,14.0,0,4,4,4,4,0,1.0,0.0,2.5,4
50156,130071,4,0,12,30.0,0,20,13,7,4,16,0.2,0.8,10.5,20
50157,142894,12,0,8,5.0,0,12,4,3,9,3,0.75,0.25,6.5,12
50158,135760,4,5,8,7.0,0,3,1,1,3,0,1.0,0.0,2.0,3
50159,113214,50,1,22,2.0,0,8,7,3,7,1,0.875,0.125,4.5,8
50160,158906,10,5,6,2.0,0,18,7,4,18,0,1.0,0.0,9.5,18
50161,110735,1,0,9,,1,3,3,2,0,3,0.0,1.0,2.0,3
50162,48169,4,6,9,10.0,0,6,5,2,3,3,0.5,0.5,3.5,6
50163,31134,32,6,13,5.0,0,18,13,8,18,0,1.0,0.0,9.5,18
50164,193947,4,3,8,30.0,0,4,4,3,2,2,0.5,0.5,2.5,4
50165,41675,13,0,16,10.0,0,12,10,6,8,4,0.6666666666666666,0.3333333333333333,6.5,12
50166,163789,80,6,7,3.0,0,28,14,8,25,3,0.8928571428571429,0.10714285714285714,14.5,28
50167,19102,56,3,9,6.0,0,28,11,7,28,0,1.0,0.0,14.5,28
50168,5308,16,5,17,12.0,0,11,10,6,6,5,0.5454545454545454,0.45454545454545453,6.0,11
50169,138470,19,5,19,9.0,0,7,6,3,7,0,1.0,0.0,4.0,7
50170,162863,19,2,9,11.0,0,8,6,4,7,1,0.875,0.125,4.5,8
50171,116564,49,1,8,8.0,0,18,9,7,14,4,0.7777777777777778,0.2222222222222222,9.5,18
50172,88816,10,6,12,4.0,0,12,11,6,4,8,0.3333333333333333,0.6666666666666666,6.5,12
50173,24365,39,6,10,27.0,0,16,7,4,5,11,0.3125,0.6875,8.5,16
50174,61010,10,4,15,7.0,0,4,4,3,4,0,1.0,0.0,2.5,4
50175,202721,19,4,10,1.0,0,5,5,4,5,0,1.0,0.0,3.0,5
50176,141013,26,0,8,3.0,0,15,10,6,4,11,0.26666666666666666,0.7333333333333333,8.0,15
50177,130441,13,2,15,3.0,0,11,11,7,5,6,0.45454545454545453,0.5454545454545454,6.0,11
50178,93417,4,6,14,30.0,0,8,5,4,5,3,0.625,0.375,4.5,8
50179,77796,4,6,19,11.0,0,7,6,6,4,3,0.5714285714285714,0.42857142857142855,4.0,7
50180,171510,16,2,9,28.0,0,17,9,4,14,3,0.8235294117647058,0.17647058823529413,9.0,17
50181,54531,4,0,17,26.0,0,16,12,7,11,5,0.6875,0.3125,8.5,16
50183,138680,2,1,15,8.0,0,17,10,8,4,13,0.23529411764705882,0.7647058823529411,9.0,17
50184,193461,33,2,7,5.0,0,2,2,1,2,0,1.0,0.0,1.5,2
50185,169967,6,6,16,30.0,0,9,9,5,2,7,0.2222222222222222,0.7777777777777778,5.0,9
50186,65839,11,6,10,7.0,0,16,13,7,14,2,0.875,0.125,8.5,16
50187,81805,6,2,14,2.0,0,4,3,3,3,1,0.75,0.25,2.5,4
50188,72668,2,3,22,2.0,0,2,2,1,1,1,0.5,0.5,1.5,2
50189,106978,6,1,12,19.0,0,25,11,8,5,20,0.2,0.8,13.0,25
50190,166019,34,4,6,3.0,0,8,6,5,8,0,1.0,0.0,4.5,8
50191,6110,3,2,13,24.0,0,7,5,4,4,3,0.5714285714285714,0.42857142857142855,4.0,7
50192,6344,12,6,14,30.0,0,10,10,8,10,0,1.0,0.0,5.5,10
50193,16910,2,0,19,7.0,0,1,1,1,0,1,0.0,1.0,1.0,1
50194,57755,3,1,8,26.0,0,8,5,2,5,3,0.625,0.375,4.5,8
50195,7718,18,4,21,30.0,0,14,10,5,6,8,0.42857142857142855,0.5714285714285714,7.5,14
50196,137169,29,2,15,16.0,0,17,14,8,12,5,0.7058823529411765,0.29411764705882354,9.0,17
50197,103245,37,0,15,4.0,0,16,9,5,15,1,0.9375,0.0625,8.5,16
50198,196653,2,1,16,24.0,0,2,2,2,1,1,0.5,0.5,1.5,2
50200,123393,2,5,17,10.0,0,8,5,4,1,7,0.125,0.875,4.5,8
50201,26217,16,2,8,9.0,0,11,7,4,11,0,1.0,0.0,6.0,11
50202,3888,5,5,20,16.0,0,9,7,4,6,3,0.6666666666666666,0.3333333333333333,5.0,9
50203,161209,43,1,15,9.0,0,19,13,7,19,0,1.0,0.0,10.0,19
50204,148310,16,4,22,3.0,0,21,15,10,18,3,0.8571428571428571,0.14285714285714285,11.0,21
50205,51123,26,3,11,1.0,0,5,4,3,1,4,0.2,0.8,3.0,5
50206,194875,2,3,21,2.0,0,5,3,3,1,4,0.2,0.8,3.0,5
50207,84058,22,6,21,7.0,0,5,4,2,4,1,0.8,0.2,3.0,5
50208,163895,75,1,10,4.0,0,7,5,4,7,0,1.0,0.0,4.0,7
50209,85591,2,0,13,7.0,0,8,5,4,8,0,1.0,0.0,4.5,8
50210,23804,25,6,14,12.0,0,5,3,2,5,0,1.0,0.0,3.0,5
50211,14876,10,1,16,4.0,0,1,1,1,1,0,1.0,0.0,1.0,1
50212,148430,2,5,9,9.0,0,13,11,7,2,11,0.15384615384615385,0.8461538461538461,7.0,13
50213,168034,6,5,10,23.0,0,3,3,2,3,0,1.0,0.0,2.0,3
50215,74612,4,3,16,24.0,0,5,4,2,3,2,0.6,0.4,3.0,5
50216,42627,3,3,13,10.0,0,12,10,7,5,7,0.4166666666666667,0.5833333333333334,6.5,12
50217,44200,80,0,18,2.0,0,8,7,6,8,0,1.0,0.0,4.5,8
50218,61845,2,2,18,28.0,0,26,12,7,1,25,0.038461538461538464,0.9615384615384616,13.5,26
50219,135394,11,1,15,14.0,0,8,8,7,6,2,0.75,0.25,4.5,8
50220,112044,65,5,10,0.0,0,15,9,6,15,0,1.0,0.0,8.0,15
50221,3362,4,3,16,30.0,0,5,3,2,4,1,0.8,0.2,3.0,5
50222,2165,2,6,10,30.0,0,16,11,7,6,10,0.375,0.625,8.5,16
50223,55388,12,5,18,15.0,0,36,20,11,33,3,0.9166666666666666,0.08333333333333333,18.5,36
50224,204229,4,4,17,13.0,0,10,8,5,3,7,0.3,0.7,5.5,10
50225,129725,24,5,8,10.0,0,17,11,6,15,2,0.8823529411764706,0.11764705882352941,9.0,17
50226,88607,50,0,15,16.0,0,3,3,3,1,2,0.3333333333333333,0.6666666666666666,2.0,3
50227,205588,29,2,9,10.0,0,16,10,5,12,4,0.75,0.25,8.5,16
50229,43170,19,5,11,30.0,0,5,4,2,4,1,0.8,0.2,3.0,5
50230,194583,10,3,18,10.0,0,5,4,4,3,2,0.6,0.4,3.0,5
50231,20203,1,1,14,,1,1,1,1,0,1,0.0,1.0,1.0,1
50232,134947,2,5,14,6.0,0,11,10,8,5,6,0.45454545454545453,0.5454545454545454,6.0,11
50233,14250,4,1,20,30.0,0,5,4,2,0,5,0.0,1.0,3.0,5
50234,96721,3,5,9,4.0,0,6,4,3,4,2,0.6666666666666666,0.3333333333333333,3.5,6
50235,198019,14,4,17,9.0,0,26,21,12,19,7,0.7307692307692307,0.2692307692307692,13.5,26
50236,44778,4,1,17,16.0,0,20,16,10,18,2,0.9,0.1,10.5,20
50237,19694,2,1,18,24.0,0,5,4,4,4,1,0.8,0.2,3.0,5
50238,81140,75,5,7,1.0,0,10,7,5,7,3,0.7,0.3,5.5,10
50239,71968,5,0,13,5.0,0,13,10,6,9,4,0.6923076923076923,0.3076923076923077,7.0,13
50240,113241,41,6,10,7.0,0,20,14,9,16,4,0.8,0.2,10.5,20
50241,11405,31,6,12,0.0,0,17,9,7,13,4,0.7647058823529411,0.23529411764705882,9.0,17
50242,189045,50,1,9,4.0,0,8,7,5,7,1,0.875,0.125,4.5,8
50243,52240,3,3,15,13.0,0,2,2,2,1,1,0.5,0.5,1.5,2
50244,202430,95,2,13,4.0,0,14,9,7,11,3,0.7857142857142857,0.21428571428571427,7.5,14
50245,179565,5,2,15,5.0,0,2,2,1,2,0,1.0,0.0,1.5,2
50246,54141,3,3,17,6.0,0,7,4,2,4,3,0.5714285714285714,0.42857142857142855,4.0,7
50247,82004,23,3,11,7.0,0,3,3,2,3,0,1.0,0.0,2.0,3
50248,127404,1,4,10,,1,2,1,1,0,2,0.0,1.0,1.5,2
50249,54911,6,3,16,14.0,0,51,22,8,28,23,0.5490196078431373,0.45098039215686275,26.0,51
50251,91135,1,1,17,,1,12,7,4,0,12,0.0,1.0,6.5,12
50252,98872,11,0,10,30.0,0,9,7,4,7,2,0.7777777777777778,0.2222222222222222,5.0,9
50253,184793,20,5,12,20.0,0,11,8,6,10,1,0.9090909090909091,0.09090909090909091,6.0,11
50254,106542,2,6,18,22.0,0,5,4,4,0,5,0.0,1.0,3.0,5
50255,171151,7,1,11,2.0,0,6,5,4,5,1,0.8333333333333334,0.16666666666666666,3.5,6
50256,127034,8,2,20,3.0,0,8,7,6,6,2,0.75,0.25,4.5,8
50257,53217,5,3,17,17.0,0,20,11,6,16,4,0.8,0.2,10.5,20
